999,1.75612572377757
1056,1.9450112152183576
1117,1.970033875595116
1181,1.6702165356464762
1249,2.597564546251937
1321,2.6625813847247226
1398,1.1903462644518794
1478,1.7855008298113966
1563,2.7523381317091467
1653,2.503405046764693
1749,3.1417333421680573
1849,2.3951409498694534
1956,2.420632738293133
2069,3.12301352964046
2188,3.5901282104832712
2314,3.35836567706645
2447,2.4151604641256648
2588,3.7094054440231483
2737,3.917852299608409
2895,3.8416805283523874
3061,3.8796185290158935
3238,4.378965781737547
3424,4.541414494660522
3621,4.23931163473211
3830,5.070590479819721
4050,5.278170667674485
4284,5.388312814521214
4530,5.041824786554563
4791,4.895604725044718
5067,5.86251528762587
5359,5.154587939953731
5667,5.637534387042752
5994,5.649357400421982
6339,5.724329774016573
6704,5.0474693704815925
7090,5.740665658813785
7498,5.886087228716492
7930,5.766724747534471
8386,6.006232451837837
8869,5.998110064938481
9380,5.635140941470143
9920,5.842305809378704
10491,5.693028723259627
11095,5.314162490862984
11733,5.723910373150699
12409,5.508557337229348
13123,5.797211735854353
13879,5.633370140892549
14678,5.85736685351882
15523,5.786499587408395
16416,5.74653773705326
17361,5.739899244730139
18361,5.735338862630048
19418,5.372986590855906
20536,5.731537316500073
21718,5.70990312722799
22968,5.723160664460824
24290,5.662022179872933
25689,5.68285878813147
27167,5.511205265238035
28731,5.660567244248682
30385,5.676421061157131
32134,5.429475728383115
33984,5.570836507704625
35940,5.541536782065917
38009,5.516291782550324
40197,5.623818877448159
42511,5.639455550624256
44959,5.67643187636513
47547,5.6664225861439075
50284,5.8167779826944415
53178,5.597265960663443
56239,5.57940029191338
59477,5.706805620615067
62901,5.276227817447181
66521,5.713189881881549
70351,5.535018762255699
74400,5.4204608854311065
78683,5.590619872466322
83213,5.559403217770494
88003,5.59119670425245
93068,5.377518655232826
98426,5.53774039332041
104092,5.585131972147732
110083,5.474165818427788
116420,5.6085640942808865
123122,5.6226941061438005
130209,5.629221340673358
137705,5.634924351604502
145631,5.744104456481784
154014,5.676057289939858
162880,5.611410123225085
172256,5.645744566285863
182172,5.56587036648593
192658,5.63416076204559
203748,5.565739227574137
215477,5.703906208999859
227880,5.607682344718053
240998,5.640486200044669
254871,5.585953280339033
