phase,number of devices,number of links,simulation startup duration config real (Seconds),simulation startup duration routing real (Seconds),simulation startup duration real (Seconds),simulation shutdown duration real (Seconds),simulation duration real (Seconds),simulation total duration real (Seconds),simulation startup duration routing virtual (Seconds),simulation duration virtual (Seconds),number of forwarded packages,number of sent packages,network traffic forwarded(Bytes),network traffic total (Bytes),package size aggregated (Bytes),number of devices having 'RoutingFeature',number of devices having 'DatabaseStore',number of devices having 'DatabaseQuery',number of devices having 'Database',number of devices having 'Sensor',package count for 'Database-Ontology-Import',package size for 'Database-Ontology-Import',package size aggregated for 'Database-Ontology-Import',package size self Messages for 'Database-Ontology-Import',package count for 'Database-Graph-Create',package size for 'Database-Graph-Create',package size aggregated for 'Database-Graph-Create',package size self Messages for 'Database-Graph-Create',package count for 'Database-Ontology-Load',package size for 'Database-Ontology-Load',package size aggregated for 'Database-Ontology-Load',package size self Messages for 'Database-Ontology-Load',package count for 'ParkingSample',package size for 'ParkingSample',package size aggregated for 'ParkingSample',package size self Messages for 'ParkingSample',package count for 'SPARQL-Query',package size for 'SPARQL-Query',package size aggregated for 'SPARQL-Query',package size self Messages for 'SPARQL-Query',package count for 'SPARQL-Response',package size for 'SPARQL-Response',package size aggregated for 'SPARQL-Response',package size self Messages for 'SPARQL-Response',package count for 'Database-Graph-Modify',package size for 'Database-Graph-Modify',package size aggregated for 'Database-Graph-Modify',package size self Messages for 'Database-Graph-Modify',package count for 'Database-Dictionary',package size for 'Database-Dictionary',package size aggregated for 'Database-Dictionary',package size self Messages for 'Database-Dictionary',package count for 'Database-Operatorgraph',package size for 'Database-Operatorgraph',package size aggregated for 'Database-Operatorgraph',package size self Messages for 'Database-Operatorgraph',package count for 'Database-Intermadiate-Result',package size for 'Database-Intermadiate-Result',package size aggregated for 'Database-Intermadiate-Result',package size self Messages for 'Database-Intermadiate-Result',data scale,additionalHops,partitioning,distribution algorithm,dynamic operator relocation
initialization,198,2802,0.053032201,0.049163002,0.106939208,4.0100000051890294e-06,62.231773811,62.440912232,0,3620.288662746,11657,181907,1424444,75380377,82193552,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1867540,1781035,181145,70685141,70685141,0,15600,726888,1638626,4756,556,103749,103749,0,451,480821,550712,120772,50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
phase,number of devices,number of links,simulation startup duration config real (Seconds),simulation startup duration routing real (Seconds),simulation startup duration real (Seconds),simulation shutdown duration real (Seconds),simulation duration real (Seconds),simulation total duration real (Seconds),simulation startup duration routing virtual (Seconds),simulation duration virtual (Seconds),number of forwarded packages,number of sent packages,network traffic forwarded(Bytes),network traffic total (Bytes),package size aggregated (Bytes),number of devices having 'RoutingFeature',number of devices having 'DatabaseStore',number of devices having 'DatabaseQuery',number of devices having 'Database',number of devices having 'Sensor',package count for 'Database-Ontology-Import',package size for 'Database-Ontology-Import',package size aggregated for 'Database-Ontology-Import',package size self Messages for 'Database-Ontology-Import',package count for 'Database-Graph-Create',package size for 'Database-Graph-Create',package size aggregated for 'Database-Graph-Create',package size self Messages for 'Database-Graph-Create',package count for 'Database-Ontology-Load',package size for 'Database-Ontology-Load',package size aggregated for 'Database-Ontology-Load',package size self Messages for 'Database-Ontology-Load',package count for 'ParkingSample',package size for 'ParkingSample',package size aggregated for 'ParkingSample',package size self Messages for 'ParkingSample',package count for 'SPARQL-Query',package size for 'SPARQL-Query',package size aggregated for 'SPARQL-Query',package size self Messages for 'SPARQL-Query',package count for 'SPARQL-Response',package size for 'SPARQL-Response',package size aggregated for 'SPARQL-Response',package size self Messages for 'SPARQL-Response',package count for 'Database-Graph-Modify',package size for 'Database-Graph-Modify',package size aggregated for 'Database-Graph-Modify',package size self Messages for 'Database-Graph-Modify',package count for 'Database-Dictionary',package size for 'Database-Dictionary',package size aggregated for 'Database-Dictionary',package size self Messages for 'Database-Dictionary',package count for 'Database-Operatorgraph',package size for 'Database-Operatorgraph',package size aggregated for 'Database-Operatorgraph',package size self Messages for 'Database-Operatorgraph',package count for 'Database-Intermadiate-Result',package size for 'Database-Intermadiate-Result',package size aggregated for 'Database-Intermadiate-Result',package size self Messages for 'Database-Intermadiate-Result',50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,1.4582e-05,4.138e-06,3.5310000000000006e-06,5.322999710720847e-06,1026.8265379790002,1026.826565553,0,0.406381448,3,39,369519,4005058,25989632,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891550,21891550,21891550,0,0,0,0,2,94,94,94,17,2244,2244,0,20,3725876,4095371,92869,50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,1.4637e-05,5.208e-06,4.573e-06,3.1439999929470505e-06,184.999897963,184.99992552499998,0,0.001765124,0,8,0,6710,10817,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,0,0,0,0,0,2,94,94,0,5,544,544,0,5,7508,7508,3738,50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.071279265,0.052412818,0.125829162,4.01300000443805e-06,63.137045879,63.386571137000004,0,3620.288662746,11657,181907,1424444,75380377,82193552,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1867540,1781035,181145,70685141,70685141,0,15600,726888,1638626,4756,556,103749,103749,0,451,480821,550712,120772,50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,1.4553e-05,4.102e-06,3.452e-06,6.033000239567715e-06,1035.2999167469998,1035.299944887,0,0.406381448,3,39,369519,4005058,25989616,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891534,21891534,21891534,0,0,0,0,2,94,94,94,17,2244,2244,0,20,3725876,4095371,92869,50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,1.6191e-05,6.278e-06,5.473e-06,4.50399996293911e-06,185.99103863500002,185.99107108099997,0,0.001765124,0,8,0,6710,10817,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,0,0,0,0,0,2,94,94,0,5,544,544,0,5,7508,7508,3738,50,hops,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.065133066,0.06114445,0.248131422,5.651999999314872e-06,64.317900221,64.692314811,0,3620.288662746,11657,182160,1424449,75387068,82200276,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1867540,1781035,181145,70685141,70685141,0,15600,726888,1638626,4756,556,110385,110385,0,451,480904,550800,120805,50,hops,key,topology,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,2.3335e-05,5.9e-06,4.881e-06,3.2259998906255935e-06,1024.597768517,1024.597805859,0,0.406381448,3,39,369519,4005086,25989668,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891558,21891558,21891558,0,0,0,0,2,94,94,94,17,2272,2272,0,20,3725876,4095371,92869,50,hops,key,topology,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.065909954,0.044187404,0.133666091,4.687999997907144e-06,65.015689871,65.25945800800001,0,3620.288662746,11657,182160,1424449,75387068,82200276,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1867540,1781035,181145,70685141,70685141,0,15600,726888,1638626,4756,556,110385,110385,0,451,480904,550800,120805,50,hops,key,topology,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,1.6954e-05,4.668e-06,4.135e-06,3.9649999195606794e-06,1014.940974092,1014.9410038139999,0,0.406381448,3,39,369519,4005086,25989636,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891526,21891526,21891526,0,0,0,0,2,94,94,94,17,2272,2272,0,20,3725876,4095371,92869,50,hops,key,topology,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.068968263,0.063037788,0.13531567700000002,4.007000004954686e-06,62.864274398999996,63.131600134,0,3620.288662746,11657,181907,1424444,75380377,82193552,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1867540,1781035,181145,70685141,70685141,0,15600,726888,1638626,4756,556,103749,103749,0,451,480821,550712,120772,50,hops,key,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,1.5447e-05,4.155e-06,3.5219999999999995e-06,3.381000040975458e-06,961.4503576999999,961.450384205,0,0.406381448,3,39,369519,4005058,25989600,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891518,21891518,21891518,0,0,0,0,2,94,94,94,17,2244,2244,0,20,3725876,4095371,92869,50,hops,key,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,9.038e-06,3.505e-06,3.145e-06,4.79499998417814e-06,171.579398977,171.57941946,0,0.001765124,0,8,0,6710,10817,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,0,0,0,0,0,2,94,94,0,5,544,544,0,5,7508,7508,3738,50,hops,key,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.0651919,0.049960187,0.133488388,4.092000004493612e-06,62.81767043999999,63.066315007,0,3620.288662746,11657,181907,1424444,75380377,82193552,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1867540,1781035,181145,70685141,70685141,0,15600,726888,1638626,4756,556,103749,103749,0,451,480821,550712,120772,50,hops,key,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,1.5662e-05,4.008e-06,3.5259999999999998e-06,4.522000059601501e-06,945.174948903,945.174976621,0,0.406381448,3,39,369519,4005058,25989600,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891518,21891518,21891518,0,0,0,0,2,94,94,94,17,2244,2244,0,20,3725876,4095371,92869,50,hops,key,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,1.3058e-05,4.643e-06,4.229999999999999e-06,3.2470000080534677e-06,169.326235541,169.326260719,0,0.001765124,0,8,0,6710,10817,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,0,0,0,0,0,2,94,94,0,5,544,544,0,5,7508,7508,3738,50,hops,key,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.103052699,0.047434778,0.13808760199999998,4.177999992319159e-06,404.17083557,404.459414827,0,3620.289409306,12567,149317,1465695,83738066,91377174,198,16,48,48,150,1,2309,2309,2309,47,66975,142500,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1814250,1810235,140229,79252125,79252125,0,15600,726394,1646520,5832,901,275266,275266,0,2457,865690,981929,606357,50,hops,_by_id_S,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.059993026,0.050673692,0.139373042,4.8829999377761335e-06,420.46180135300006,420.71184599599997,0,3620.289409306,12567,149317,1465695,83738066,91377174,198,16,48,48,150,1,2309,2309,2309,47,66975,142500,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1814250,1810235,140229,79252125,79252125,0,15600,726394,1646520,5832,901,275266,275266,0,2457,865690,981929,606357,50,hops,_by_id_S,default,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.065939695,0.042197325,0.10920350199999998,3.972000033582168e-06,406.014910436,406.23225493,0,3620.289409306,12567,149317,1465695,83738066,91377174,198,16,48,48,150,1,2309,2309,2309,47,66975,142500,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1814250,1810235,140229,79252125,79252125,0,15600,726394,1646520,5832,901,275266,275266,0,2457,865690,981929,606357,50,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.065278668,0.051495601,0.13028589399999999,4.283000005406157e-06,405.735758293,405.982822739,0,3620.289409306,12567,149317,1465695,83738066,91377174,198,16,48,48,150,1,2309,2309,2309,47,66975,142500,0,47,101191,215300,0,7500,270000,329400,0,7801,6717575,6717575,6717575,7800,1814250,1814250,1810235,140229,79252125,79252125,0,15600,726394,1646520,5832,901,275266,275266,0,2457,865690,981929,606357,50,hops,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.115794063,0.100267714,0.13784049800000003,4.247999996390139e-06,63.266632776,63.620539299,0,3620.287998426,117316,230435,42218014,81785035,88161387,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1847100,1793080,113214,37012295,76709578,0,15600,725676,1632916,7448,339,46160,95763,0,451,481949,788056,122412,50,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,1.5503e-05,4.304e-06,3.491000000000001e-06,5.597999790085013e-06,1039.2359246820001,1039.235953578,0,0.172848648,27,54,2178265,4027235,26009569,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891542,21891542,21891542,0,0,0,0,2,94,94,94,12,1159,2054,0,16,1938352,4115506,90757,50,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,1.5459e-05,5.891e-06,6.723e-06,3.272000028331182e-06,194.93204705699998,194.932078402,0,0.001729284,4,9,4025,8156,14635,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,94,94,94,3,321,544,0,5,7556,11326,3786,50,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.086997396,0.045088609,0.143461315,7.505999995910395e-06,63.761432499,64.036987325,0,3620.287998426,117316,230435,42218014,81785035,88161387,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1847100,1793080,113214,37012295,76709578,0,15600,725676,1632916,7448,339,46160,95763,0,451,481949,788056,122412,50,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,2.5789e-05,7.739e-06,6.52e-06,4.644999944086536e-06,1031.799685557,1031.7997302499998,0,0.172848648,27,54,2178265,4027235,26009577,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891550,21891550,21891550,0,0,0,0,2,94,94,94,12,1159,2054,0,16,1938352,4115506,90757,50,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,1.3355e-05,4.71e-06,4.5620000000000005e-06,3.3839999955588853e-06,192.157757175,192.157783186,0,0.001729284,4,9,4025,8156,14635,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,94,94,94,3,321,544,0,5,7556,11326,3786,50,distributed,key,default,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.068321644,0.040707421,0.190482948,7.671999984741606e-06,64.68874814700001,64.98826783199999,0,3620.287998426,117406,230554,42220575,81789269,88165655,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1847100,1793080,113214,37012295,76709578,0,15600,725676,1632916,7448,339,47784,99907,0,451,482032,788180,122446,50,distributed,key,topology,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,2.5959e-05,7.232e-06,5.936e-06,3.810000076051104e-06,1006.416454062,1006.4164969990001,0,0.172848648,27,54,2178265,4027235,26009569,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891542,21891542,21891542,0,0,0,0,2,94,94,94,12,1159,2054,0,16,1938352,4115506,90757,50,distributed,key,topology,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.060189084,0.049039002,0.11382479000000001,7.659999990305977e-06,65.81302586300001,66.036086399,0,3620.287998426,117406,230554,42220575,81789269,88165655,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1847100,1793080,113214,37012295,76709578,0,15600,725676,1632916,7448,339,47784,99907,0,451,482032,788180,122446,50,distributed,key,topology,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,2.6583e-05,8.036e-06,6.924e-06,3.889999946723982e-06,1022.906865734,1022.906911167,0,0.172848648,27,54,2178265,4027235,26009553,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891526,21891526,21891526,0,0,0,0,2,94,94,94,12,1159,2054,0,16,1938352,4115506,90757,50,distributed,key,topology,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.097813957,0.115012117,0.24414805399999998,4.410000001731085e-06,67.555179928,68.012158466,0,3620.287998426,117316,230435,42218014,81785035,88161387,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1847100,1793080,113214,37012295,76709578,0,15600,725676,1632916,7448,339,46160,95763,0,451,481949,788056,122412,50,distributed,key,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,1.6384e-05,4.516e-06,4.1440000000000005e-06,5.796999906542479e-06,961.1874238390001,961.18745468,0,0.172848648,27,54,2178265,4027235,26009585,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891558,21891558,21891558,0,0,0,0,2,94,94,94,12,1159,2054,0,16,1938352,4115506,90757,50,distributed,key,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,1.4731e-05,5.405e-06,5.106e-06,5.5039999999248395e-06,172.009485683,172.009516429,0,0.001729284,4,9,4025,8156,14635,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,94,94,94,3,321,544,0,5,7556,11326,3786,50,distributed,key,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.10507167,0.098685591,0.299311726,4.222000006229298e-06,66.74490864299999,67.247981852,0,3620.287998426,117316,230435,42218014,81785035,88161387,198,16,16,16,150,1,2309,2309,2309,15,12480,28288,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1847100,1793080,113214,37012295,76709578,0,15600,725676,1632916,7448,339,46160,95763,0,451,481949,788056,122412,50,distributed,key,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q1,198,2802,1.6464e-05,4.102e-06,3.7300000000000007e-06,6.265000075707911e-06,945.6340475259999,945.634078087,0,0.172848648,27,54,2178265,4027235,26009505,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,21891478,21891478,21891478,0,0,0,0,2,94,94,94,12,1159,2054,0,16,1938352,4115506,90757,50,distributed,key,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
Q2,198,2802,1.6957e-05,6.943e-06,5.975999999999999e-06,3.2529999880460832e-06,170.183097879,170.183131008,0,0.001729284,4,9,4025,8156,14635,198,16,16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,2222,0,0,0,0,2,94,94,94,3,321,544,0,5,7556,11326,3786,50,distributed,key,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.075025118,0.07646752,0.19610064299999996,4.66899998032011e-06,416.737863688,417.08546163799997,0,3620.288253466,90408,181196,42655006,83435199,90511051,198,16,16,16,150,1,2309,2309,2309,15,21375,48450,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1814250,1814250,89147,38838409,79577450,0,15600,725118,1638774,4836,3,424,1487,0,1,370954,370954,370954,50,distributed,_by_id_S,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.066618402,0.056050265,0.20670650200000001,4.3329999774160965e-06,415.469297719,415.798677221,0,3620.288253466,90408,181196,42655006,83435199,90511051,198,16,16,16,150,1,2309,2309,2309,15,21375,48450,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1814250,1814250,89147,38838409,79577450,0,15600,725118,1638774,4836,3,424,1487,0,1,370954,370954,370954,50,distributed,_by_id_S,default,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.081756881,0.059695827,0.14933043799999998,4.200999944699302e-06,404.38384710900004,404.674634456,0,3620.288253466,90408,181196,42655006,83435199,90511051,198,16,16,16,150,1,2309,2309,2309,15,21375,48450,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1814250,1814250,89147,38838409,79577450,0,15600,725118,1638774,4836,3,424,1487,0,1,370954,370954,370954,50,distributed,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.069940727,0.042119618,0.14199098,4.5320000092441415e-06,406.87479714299997,407.128853,0,3620.288253466,90408,181196,42655006,83435199,90511051,198,16,16,16,150,1,2309,2309,2309,15,21375,48450,0,15,32295,73202,0,7500,270000,270000,0,7801,6714175,6714175,6714175,7800,1814250,1814250,1814250,89147,38838409,79577450,0,15600,725118,1638774,4836,3,424,1487,0,1,370954,370954,370954,50,distributed,_by_id_S,assisted,relocateOperatorsIfTooMuchDataIsSentDisabled
initialization,198,2802,0.068512698,0.062614727,0.17363973300000002,4.124999999841061e-06,6.216524553,6.521295836,0,1104.943395862,1622,17169,423058,9847293,10771977,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,750,27000,32940,0,1051,865326,865326,865326,1050,261750,315040,228535,21378,8462631,8462631,0,2100,95910,208402,550,556,103749,103749,0,451,413189,483080,53140,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q1,198,2802,1.9717e-05,4.331e-06,3.467000000000001e-06,9.741999999982569e-06,14.600926482,14.600963739,0,0.048915848,3,39,47655,484162,3154332,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,373,373,1,2657548,2657548,2657548,0,0,0,0,2,92,92,92,17,2244,2244,0,20,446444,494075,12469,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q2,198,2802,1.4088e-05,5.522e-06,4.641000000000001e-06,5.222999999839582e-06,2.958035202,2.958064676,0,0.001764484,0,8,0,6708,10815,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,449,449,1,2222,2222,0,0,0,0,0,2,92,92,0,5,544,544,0,5,7508,7508,3738,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q3,198,2802,1.449e-05,5.369e-06,6.343000000000001e-06,4.714000000180352e-06,5.781592089,5.781623005,0,0.002605446,4,15,6464,11428,12504,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,525,525,1,274,274,274,0,0,0,0,2,92,92,92,8,943,943,0,5,4238,10670,305,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q4,198,2802,1.4228e-05,5.806e-06,4.671e-06,5.2630000002638764e-06,9.526762621,9.526792589,0,0.015787528,5,19,37774,58846,60025,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,571,571,1,273,273,273,0,0,0,0,2,92,92,92,9,1160,1160,0,9,20195,57929,395,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q5,198,2802,1.9119e-05,5.717e-06,4.943e-06,2.6780000000293823e-06,3.295837432,3.295869889,0,0.015787528,5,19,49873,83376,96821,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875,875,875,1,161,161,161,0,0,0,0,2,92,92,92,9,1492,1492,0,11,44376,94201,12485,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q6,198,2802,8.615e-06,2.734e-06,2.4610000000000002e-06,7.257999999995606e-06,0.23906205,0.23908311799999998,0,0.031392648,8,26,115426,188390,277280,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,960,960,1,206,206,206,0,0,0,0,2,92,92,92,12,2308,2308,0,207,158392,273714,87904,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q7,198,2802,8.341e-06,2.934e-06,2.7459999999999996e-06,2.0029999999805667e-06,1.431525338,1.431541362,0,0.031486728,7,28,116476,192417,283017,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,885,885,1,232,232,232,0,0,0,0,2,92,92,92,13,2289,2289,0,211,163139,279519,89679,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q8,198,2802,6.301e-06,2.114e-06,1.7909999999999999e-06,2.547999999240205e-06,7.508018855,7.508031609,0,0.031366408,9,27,106990,170695,243418,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,787,787,787,1,273,273,273,0,0,0,0,2,92,92,92,12,3317,3317,0,209,132071,238949,71851,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q9,198,2802,6.492e-06,1.999e-06,1.8020000000000003e-06,2.323000002216689e-06,32.678696756,32.678709372,0,0.016044808,9,27,110958,188760,487337,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1081,1081,1081,1,393,393,393,0,0,0,0,2,92,92,92,16,7154,8730,0,599,367803,477041,297355,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
Q10,198,2802,6.496e-06,2.082e-06,1.7789999999999998e-06,3.5989999999591664e-06,0.619382627,0.619396583,0,0.035675528,8,30,160325,336866,810414,198,16,48,48,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383,1383,1383,1,427,427,427,0,0,0,0,2,92,92,92,20,9091,11606,0,991,639296,796906,472134,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
initialization,198,2802,0.068461429,0.062641141,0.17363519900000002,1.311700000068694e-05,6.2164994369999995,6.521250323,0,1104.943395862,1622,17169,423058,9847293,10771977,198,16,48,48,150,1,2309,2309,2309,47,39104,83200,0,47,101191,215300,0,750,27000,32940,0,1051,865326,865326,865326,1050,261750,315040,228535,21378,8462631,8462631,0,2100,95910,208402,550,556,103749,103749,0,451,413189,483080,53140,5,hops,key,default,relocateOperatorsIfTooMuchDataIsSentEnabled
